wavelength_nm,n,k
657,5.265859504132231,0.6208925619834711
658,5.25960606060606,0.617090909090909
659,5.25335261707989,0.6132892561983471
660,5.2470991735537185,0.6094876033057851
661,5.240845730027548,0.6056859504132232
662,5.234592286501377,0.6018842975206611
663,5.228338842975206,0.5980826446280991
664,5.2220853994490355,0.5942809917355372
665,5.215831955922865,0.5904793388429752
666,5.209578512396694,0.5866776859504131
667,5.203325068870523,0.5828760330578512
668,5.1970716253443525,0.5790743801652892
669,5.190818181818181,0.5752727272727272
670,5.184564738292011,0.5714710743801652
671,5.17831129476584,0.5676694214876032
672,5.1720578512396695,0.5638677685950413
673,5.165804407713498,0.5600661157024792
674,5.159550964187328,0.5562644628099173
675,5.153297520661157,0.5524628099173553
676,5.147044077134986,0.5486611570247932
677,5.140790633608815,0.5448595041322313
678,5.134537190082645,0.5410578512396693
679,5.128283746556473,0.5372561983471074
680,5.122030303030303,0.5334545454545453
681,5.115776859504132,0.5296528925619833
682,5.109523415977962,0.5258512396694214
683,5.10326997245179,0.5220495867768593
684,5.09701652892562,0.5182479338842974
685,5.090763085399449,0.5144462809917354
686,5.084509641873278,0.5106446280991734
687,5.078256198347107,0.5068429752066114
688,5.072002754820937,0.5030413223140494
689,5.0661604938271605,0.499511111111111
690,5.061962962962963,0.49706666666666655
691,5.0577654320987655,0.49462222222222213
692,5.053567901234568,0.49217777777777766
693,5.0493703703703705,0.48973333333333324
694,5.045172839506173,0.48728888888888877
695,5.0409753086419755,0.48484444444444436
696,5.036777777777778,0.4823999999999999
697,5.0325802469135805,0.47995555555555547
698,5.028382716049383,0.477511111111111
699,5.0241851851851855,0.4750666666666666
700,5.019987654320988,0.4726222222222221
701,5.0157901234567905,0.4701777777777777
702,5.011592592592592,0.4677333333333332
703,5.007395061728395,0.4652888888888888
704,5.003197530864197,0.46284444444444434
705,4.999,0.4603999999999999
706,4.994802469135802,0.45795555555555545
707,4.990604938271605,0.455511111111111
708,4.986407407407407,0.45306666666666656
709,4.98220987654321,0.45062222222222215
710,4.978012345679012,0.4481777777777777
711,4.973814814814815,0.4457333333333332
712,4.969617283950617,0.4432888888888888
713,4.96541975308642,0.44084444444444437
714,4.961222222222222,0.4383999999999999
715,4.957024691358025,0.43595555555555543
716,4.952827160493827,0.433511111111111
717,4.94862962962963,0.4310666666666666
718,4.944432098765432,0.4286222222222221
719,4.940234567901235,0.42617777777777766
720,4.936037037037037,0.42373333333333324
721,4.93183950617284,0.4212888888888888
722,4.927641975308642,0.41884444444444435
723,4.923444444444445,0.4163999999999999
724,4.919246913580247,0.41395555555555547
725,4.91504938271605,0.41151111111111105
726,4.910851851851852,0.4090666666666666
727,4.906654320987655,0.4066222222222221
728,4.902456790123457,0.4041777777777777
729,4.898259259259259,0.4017333333333333
730,4.894942982456141,0.40014035087719296
731,4.8920043859649125,0.39891228070175433
732,4.889065789473684,0.39768421052631575
733,4.886127192982456,0.3964561403508772
734,4.8831885964912285,0.39522807017543854
735,4.88025,0.39399999999999996
736,4.877311403508772,0.3927719298245614
737,4.874372807017544,0.39154385964912275
738,4.871434210526316,0.39031578947368417
739,4.868495614035088,0.3890877192982456
740,4.86555701754386,0.38785964912280696
741,4.862618421052631,0.3866315789473684
742,4.859679824561404,0.3854035087719298
743,4.856741228070176,0.38417543859649117
744,4.853802631578947,0.3829473684210526
745,4.850864035087719,0.381719298245614
746,4.847925438596492,0.3804912280701754
747,4.844986842105263,0.3792631578947368
748,4.842048245614035,0.3780350877192982
749,4.839109649122807,0.3768070175438596
750,4.836171052631579,0.375578947368421
751,4.833232456140351,0.37435087719298243
752,4.830293859649123,0.3731228070175438
753,4.827355263157894,0.3718947368421052
754,4.824416666666667,0.37066666666666664
755,4.821478070175439,0.369438596491228
756,4.81853947368421,0.36821052631578943
757,4.815600877192982,0.36698245614035085
758,4.812662280701755,0.3657543859649122
759,4.809723684210526,0.36452631578947364
760,4.806785087719298,0.363298245614035
761,4.80384649122807,0.36207017543859643
762,4.800907894736842,0.36084210526315785
763,4.797969298245614,0.3596140350877193
764,4.795030701754386,0.35838596491228064
765,4.7920921052631575,0.35715789473684206
766,4.78915350877193,0.35592982456140343
767,4.786214912280702,0.35470175438596485
768,4.7832763157894735,0.3534736842105263
769,4.780337719298245,0.3522456140350877
770,4.777399122807017,0.35101754385964906
771,4.7744605263157895,0.3497894736842105
772,4.771521929824561,0.34856140350877185
773,4.768583333333333,0.34733333333333327
774,4.7656447368421055,0.3461052631578947
775,4.762787234042553,0.3449090909090909
776,4.760659574468085,0.344
777,4.7585319148936165,0.34309090909090906
778,4.756404255319149,0.34218181818181814
779,4.754276595744681,0.3412727272727272
780,4.7521489361702125,0.3403636363636363
781,4.750021276595745,0.3394545454545454
782,4.747893617021276,0.3385454545454545
783,4.7457659574468085,0.3376363636363636
784,4.74363829787234,0.3367272727272727
785,4.741510638297872,0.3358181818181818
786,4.739382978723404,0.3349090909090909
787,4.737255319148936,0.33399999999999996
788,4.735127659574468,0.33309090909090905
789,4.733,0.33218181818181813
790,4.730872340425532,0.3312727272727272
791,4.728744680851063,0.33036363636363636
792,4.726617021276596,0.32945454545454544
793,4.724489361702127,0.32854545454545453
794,4.722361702127659,0.3276363636363636
795,4.720234042553192,0.3267272727272727
796,4.718106382978723,0.3258181818181818
797,4.715978723404255,0.32490909090909087
798,4.713851063829787,0.32399999999999995
799,4.711723404255319,0.3230909090909091
800,4.7095957446808505,0.3221818181818182
