wavelength_nm,n,k
556,3.6454408163265306,0.39116734693877553
557,3.6432775510204083,0.3896979591836735
558,3.641114285714286,0.3882285714285715
559,3.638951020408163,0.3867591836734694
560,3.636787755102041,0.3852897959183674
561,3.6346244897959186,0.38382040816326535
562,3.632461224489796,0.3823510204081633
563,3.6302979591836735,0.38088163265306124
564,3.6283432835820895,0.3795074626865672
565,3.6267014925373133,0.3782761194029851
566,3.625059701492537,0.377044776119403
567,3.623417910447761,0.3758134328358209
568,3.621776119402985,0.3745820895522389
569,3.620134328358209,0.3733507462686568
570,3.6184925373134327,0.3721194029850747
571,3.616850746268657,0.3708880597014926
572,3.615208955223881,0.3696567164179105
573,3.6135671641791047,0.36842537313432844
574,3.6119253731343286,0.36719402985074634
575,3.6102835820895525,0.36596268656716424
576,3.6086417910447763,0.36473134328358214
577,3.607,0.36350000000000005
578,3.605358208955224,0.36226865671641795
579,3.603716417910448,0.3610373134328359
580,3.602074626865672,0.3598059701492538
581,3.6004328358208957,0.3585746268656717
582,3.5987910447761196,0.3573432835820896
583,3.5971492537313434,0.3561119402985075
584,3.5955074626865673,0.35488059701492547
585,3.593865671641791,0.35364925373134337
586,3.592223880597015,0.3524179104477613
587,3.590582089552239,0.3511865671641792
588,3.5889402985074628,0.3499552238805971
589,3.5872985074626866,0.34872388059701503
590,3.5856567164179105,0.34749253731343294
591,3.5842677966101695,0.34638983050847466
592,3.5830474576271185,0.34537288135593225
593,3.581827118644068,0.3443559322033899
594,3.580606779661017,0.34333898305084753
595,3.579386440677966,0.3423220338983051
596,3.578166101694915,0.34130508474576277
597,3.5769457627118646,0.3402881355932204
598,3.5757254237288136,0.339271186440678
599,3.5745050847457627,0.33825423728813564
600,3.5732847457627117,0.3372372881355933
601,3.572064406779661,0.33622033898305087
602,3.5708440677966102,0.3352033898305085
603,3.5696237288135593,0.33418644067796616
604,3.5684033898305083,0.33316949152542374
605,3.567183050847458,0.3321525423728814
606,3.565962711864407,0.33113559322033903
607,3.564742372881356,0.3301186440677966
608,3.563522033898305,0.32910169491525426
609,3.5623016949152544,0.3280847457627119
610,3.5610813559322034,0.3270677966101695
611,3.5598610169491525,0.32605084745762714
612,3.5586406779661015,0.3250338983050848
613,3.557420338983051,0.32401694915254237
614,3.5562,0.323
615,3.554979661016949,0.3219830508474576
616,3.553759322033898,0.32096610169491524
617,3.5525389830508476,0.3199491525423729
618,3.5513186440677966,0.3189322033898305
619,3.5500983050847457,0.3179152542372881
620,3.5489018404907973,0.31692638036809817
621,3.547920245398773,0.3161901840490797
622,3.5469386503067484,0.31545398773006134
623,3.545957055214724,0.31471779141104295
624,3.5449754601226995,0.3139815950920245
625,3.5439938650306746,0.3132453987730061
626,3.54301226993865,0.3125092024539877
627,3.5420306748466257,0.31177300613496933
628,3.5410490797546013,0.3110368098159509
629,3.540067484662577,0.3103006134969325
630,3.539085889570552,0.3095644171779141
631,3.5381042944785275,0.3088282208588957
632,3.537122699386503,0.3080920245398773
633,3.5361411042944786,0.3073558282208589
634,3.5351595092024537,0.3066196319018405
635,3.5341779141104293,0.30588343558282205
636,3.533196319018405,0.30514723926380366
637,3.5322147239263804,0.30441104294478527
638,3.531233128834356,0.3036748466257669
639,3.530251533742331,0.30293865030674844
640,3.5292699386503066,0.30220245398773005
641,3.528288343558282,0.30146625766871166
642,3.5273067484662577,0.3007300613496932
643,3.5263251533742332,0.2999938650306748
644,3.5253435582822084,0.29925766871165643
645,3.524361963190184,0.29852147239263804
646,3.5233803680981595,0.2977852760736196
647,3.522398773006135,0.2970490797546012
648,3.52141717791411,0.2963128834355828
649,3.5204355828220857,0.2955766871165644
650,3.5194539877300612,0.294840490797546
651,3.518472392638037,0.2941042944785276
652,3.5174907975460123,0.2933680981595092
653,3.51665564738292,0.2926831955922865
654,3.51596694214876,0.2920495867768595
655,3.5152782369146003,0.2914159779614325
656,3.5145895316804405,0.29078236914600547
657,3.5139008264462808,0.2901487603305785
658,3.513212121212121,0.2895151515151515
