wavelength_nm,n,k
487,4.407478947368421,0.4869052631578948
488,4.3991105263157895,0.4817473684210527
489,4.390742105263158,0.4765894736842106
490,4.382373684210527,0.47143157894736853
491,4.374005263157895,0.4662736842105264
492,4.365636842105263,0.46111578947368437
493,4.357268421052632,0.45595789473684223
494,4.3489,0.45080000000000015
495,4.340531578947369,0.44564210526315806
496,4.332381642512078,0.44066183574879236
497,4.32619806763285,0.4372801932367151
498,4.320014492753623,0.43389855072463773
499,4.313830917874396,0.43051690821256045
500,4.307647342995169,0.4271352657004831
501,4.301463768115942,0.4237536231884058
502,4.2952801932367155,0.42037198067632847
503,4.289096618357488,0.4169903381642512
504,4.282913043478261,0.41360869565217384
505,4.276729468599034,0.41022705314009655
506,4.270545893719807,0.4068454106280192
507,4.26436231884058,0.4034637681159419
508,4.258178743961352,0.4000821256038646
509,4.251995169082125,0.3967004830917873
510,4.245811594202898,0.39331884057970995
511,4.239628019323671,0.38993719806763266
512,4.233444444444444,0.3865555555555553
513,4.227260869565217,0.38317391304347803
514,4.22107729468599,0.3797922705314007
515,4.214893719806763,0.3764106280193234
516,4.208710144927536,0.37302898550724606
517,4.203133333333333,0.3700933333333331
518,4.198466666666667,0.36782666666666647
519,4.1937999999999995,0.36555999999999983
520,4.189133333333333,0.3632933333333332
521,4.184466666666666,0.3610266666666665
522,4.179799999999999,0.35875999999999986
523,4.175133333333333,0.3564933333333332
524,4.170466666666666,0.3542266666666665
525,4.1658,0.3519599999999999
526,4.161133333333333,0.34969333333333324
527,4.156466666666667,0.3474266666666666
528,4.1518,0.3451599999999999
529,4.147133333333333,0.3428933333333333
530,4.1424666666666665,0.34062666666666663
531,4.1377999999999995,0.33835999999999994
532,4.133133333333333,0.3360933333333333
533,4.128466666666666,0.33382666666666666
534,4.1238,0.33156
535,4.119133333333333,0.3292933333333333
536,4.114466666666666,0.3270266666666667
537,4.1098,0.32476000000000005
538,4.105133333333333,0.3224933333333334
539,4.100466666666667,0.3202266666666667
540,4.096804081632653,0.3183836734693878
541,4.093253061224489,0.31658775510204085
542,4.089702040816326,0.3147918367346939
543,4.086151020408163,0.31299591836734697
544,4.082599999999999,0.31120000000000003
545,4.079048979591836,0.3094040816326531
546,4.075497959183673,0.30760816326530616
547,4.07194693877551,0.3058122448979592
548,4.068395918367346,0.3040163265306123
549,4.064844897959183,0.30222040816326534
550,4.06129387755102,0.3004244897959184
551,4.057742857142857,0.29862857142857147
552,4.054191836734693,0.2968326530612245
553,4.05064081632653,0.2950367346938776
554,4.047089795918367,0.29324081632653065
555,4.043538775510204,0.2914448979591837
556,4.0399877551020404,0.2896489795918368
557,4.036436734693877,0.28785306122448984
558,4.032885714285714,0.2860571428571429
559,4.029334693877551,0.28426122448979596
560,4.0257836734693875,0.282465306122449
561,4.0222326530612245,0.2806693877551021
562,4.018681632653061,0.27887346938775515
563,4.0151306122448975,0.2770775510204082
