wavelength_nm,n,k
300,2.575320472440945,0.4042559842519685
301,2.575048062015504,0.4022637984496124
302,2.5747534883720933,0.40026379844961246
303,2.5745209302325582,0.3982327906976745
304,2.57436,0.39618800000000004
305,2.5741613636363634,0.3941422727272727
306,2.5739781954887215,0.39208819548872176
307,2.573903007518797,0.3900130075187969
308,2.5737567164179107,0.3879168656716418
309,2.573654074074074,0.38580651851851855
310,2.5735801470588235,0.38367830882352943
311,2.573506617647059,0.3815238970588235
312,2.5735,0.37935833333333335
313,2.5735,0.3771686231884059
314,2.5735,0.3749546428571429
315,2.5735,0.3727189285714286
316,2.5735,0.37045787234042554
317,2.5735,0.3681801398601399
318,2.5735,0.3658864335664335
319,2.5735,0.3635566666666666
320,2.5735324137931035,0.3612049655172413
321,2.5736,0.35883164383561633
322,2.5736,0.3564138356164383
323,2.5736,0.35397648648648644
324,2.5736,0.35152026845637574
325,2.5736,0.34902362416107374
326,2.5736,0.3464974666666666
327,2.573594078947368,0.343947894736842
328,2.573528289473684,0.34136894736842105
329,2.5734627450980394,0.3387586274509804
330,2.5733948387096772,0.3361231612903225
331,2.5732658064516127,0.3334521935483872
332,2.5731057692307693,0.33075506410256417
333,2.572913461538462,0.32803070512820515
334,2.5726645569620255,0.32527955696202526
335,2.572389937106918,0.3225082389937106
336,2.5720754716981133,0.3197032075471698
337,2.571669565217391,0.3168727329192546
338,2.5712166666666665,0.31402944444444436
339,2.570661111111111,0.31115907407407395
340,2.5700121951219512,0.3082846341463414
341,2.569280487804878,0.3054065853658537
342,2.5684448484848486,0.302511696969697
343,2.5675413173652695,0.2996216167664671
344,2.566463473053892,0.2967533532934132
345,2.5652242603550293,0.29392130177514797
346,2.5638633136094673,0.29111656804733727
347,2.5623023529411766,0.28839882352941176
348,2.5606441860465115,0.28572581395348834
349,2.558667441860465,0.2832025581395349
350,2.5565098265895956,0.2808109826589596
351,2.554139884393064,0.2785739884393064
352,2.5514261363636366,0.2766842045454546
353,2.5485852272727274,0.27492284090909097
354,2.545266666666667,0.2738561581920904
355,2.54182905027933,0.2730367597765363
356,2.5379743016759777,0.27312055865921786
357,2.533978453038674,0.27390618784530385
358,2.5297795580110494,0.27570176795580115
359,2.5257263736263735,0.27904417582417596
360,2.5217703296703298,0.2834178021978023
361,2.519129189189189,0.29049772972972987
362,2.516858918918919,0.298340972972973
363,2.5188,0.3097100000000003
364,2.5216707446808515,0.321421382978724
365,2.5326813829787236,0.33415542553191513
366,2.5456387434554975,0.345662722513089
367,2.5668952879581153,0.3519402094240839
368,2.5891270833333335,0.3542404166666665
369,2.613866666666666,0.3463133333333335
370,2.635693814432989,0.3339694845360833
371,2.6523432989690714,0.3137736082474235
372,2.663971428571428,0.29245142857142914
373,2.668665306122449,0.2695738775510201
374,2.6696512562814068,0.24844994974874307
375,2.6662844221105524,0.22938462311557734
376,2.6611864999999995,0.21259424999999962
377,2.6541364999999995,0.1983692499999996
378,2.6466492610837435,0.18605128078817712
379,2.6386689655172413,0.17588379310344823
380,2.6307443902439025,0.16695975609756103
381,2.6228907317073173,0.1596182926829269
382,2.615255072463768,0.15302985507246383
383,2.60796038647343,0.14761922705314015
384,2.6008717703349284,0.14263244019138757
385,2.594221052631579,0.13854631578947366
386,2.587711320754717,0.1346741981132075
387,2.5816735849056602,0.131518537735849
388,2.5757037383177566,0.12843448598130836
389,2.570283177570093,0.1259298130841121
390,2.5648626168224298,0.12342514018691582
391,2.55985,0.12137407407407404
392,2.55485,0.11933703703703703
393,2.5502383561643835,0.11758890410958904
394,2.545717808219178,0.11590853881278537
395,2.541390950226244,0.11438909502262441
396,2.537182805429864,0.1129682805429864
397,2.533125892857143,0.1116339732142857
398,2.5292866071428572,0.11042415178571431
399,2.525490707964602,0.10924097345132748
400,2.5219066371681413,0.1081878761061947
401,2.518322566371681,0.10713477876106192
402,2.514940174672489,0.10620152838427946
403,2.5115777292576418,0.1052801310043668
404,2.5083675324675325,0.10442004329004329
405,2.5052506493506495,0.10359753246753246
406,2.5021858974358975,0.10280081196581196
407,2.4992371794871793,0.10206149572649574
408,2.4962884615384615,0.1013221794871795
409,2.493539662447257,0.1006525147679325
410,2.490797046413502,0.09998500421940927
411,2.48815,0.09935324999999999
412,2.4855666666666667,0.09874533333333334
413,2.4830041322314047,0.09814693388429753
414,2.4805247933884296,0.09758660330578511
415,2.4780454545454544,0.09702627272727271
416,2.4756926829268293,0.09650095121951219
417,2.4733756097560975,0.09598550406504065
418,2.4710774193548386,0.09548119354838709
419,2.46881935483871,0.09500054838709676
420,2.4665612903225806,0.09451990322580643
421,2.464426294820717,0.09406583665338644
422,2.462314741035857,0.0936168326693227
423,2.4602374015748034,0.09317711417322835
424,2.4582295275590553,0.09275624803149606
425,2.4562216535433072,0.09233538188976377
426,2.4542630350194554,0.09193376653696497
427,2.4523175097276266,0.09153726848249026
428,2.4503954022988506,0.0911459846743295
429,2.4485563218390807,0.09077318773946359
430,2.4467172413793103,0.09040039080459769
431,2.4449098859315592,0.09003836882129278
432,2.443122813688213,0.08968323574144488
433,2.441335741444867,0.08932810266159696
434,2.4396116104868915,0.08899176404494383
435,2.437888764044944,0.08865580898876405
436,2.4361948148148147,0.08832468518518519
437,2.4345651851851855,0.08800431481481481
438,2.432935555555556,0.08768394444444444
439,2.431342700729927,0.08737288321167883
440,2.4297733576642337,0.08706777372262774
441,2.42820401459854,0.08676266423357663
442,2.426680866425993,0.08646890974729242
443,2.425164620938628,0.08617685198555958
444,2.4236535714285714,0.08588600000000002
445,2.422189285714286,0.085606
446,2.420725,0.085326
447,2.4192774647887325,0.0850494014084507
448,2.4178690140845074,0.08478073943661972
449,2.416460563380282,0.08451207746478874
450,2.4150770833333337,0.08424864583333334
451,2.413722916666667,0.08399135416666667
452,2.41236875,0.08373406250000001
453,2.4110426116838486,0.08348209621993129
454,2.40973676975945,0.08323398625429554
455,2.4084309278350515,0.0829858762886598
456,2.4071369491525423,0.08274410847457628
457,2.405848813559322,0.08250546440677967
458,2.4045606779661015,0.08226682033898305
459,2.403333110367893,0.08203432775919733
460,2.4021290969899667,0.08180422742474917
461,2.40092508361204,0.08157412709030101
462,2.3997326732673265,0.08135009900990099
463,2.3985445544554453,0.08112831683168317
464,2.397356435643564,0.08090653465346534
465,2.396201954397394,0.0806899674267101
466,2.3950618892508144,0.0804756351791531
467,2.3939218241042344,0.0802613029315961
468,2.3927909967845657,0.0800517459807074
469,2.3916655948553056,0.07984499356913184
470,2.390540192926045,0.07963824115755627
471,2.38943873015873,0.07943483492063493
472,2.3883593650793653,0.07923451746031747
473,2.38728,0.0790342
474,2.3862184375,0.07883642812500001
475,2.3851871875,0.078642990625
476,2.3841559375,0.078449553125
477,2.3831315789473684,0.07825705263157894
478,2.382140866873065,0.07806912693498452
479,2.3811501547987617,0.0778812012383901
480,2.3801594427244583,0.07769327554179567
481,2.379154268292683,0.07751119512195122
482,2.3781481707317074,0.07732948780487804
483,2.3771420731707313,0.07714778048780488
484,2.3761855855855853,0.07697005405405405
485,2.3752546546546545,0.07679437837837838
486,2.3743237237237236,0.0766187027027027
487,2.3733964391691393,0.07644459643916914
488,2.3724765578635014,0.0762736765578635
489,2.3715566765578635,0.07610275667655786
490,2.3706367952522256,0.07593183679525223
491,2.3697298245614036,0.07576612280701754
492,2.3688233918128656,0.07560062573099416
493,2.3679169590643276,0.07543512865497076
494,2.3670331412103747,0.07527231988472623
495,2.366168587896254,0.07511180115273774
496,2.365304034582133,0.07495128242074928
497,2.3644423295454544,0.07479110227272727
498,2.363618465909091,0.07463542045454545
499,2.3627946022727273,0.07447973863636363
500,2.3619707386363635,0.07432405681818181
501,2.3611532212885153,0.07417096078431372
502,2.3603408963585433,0.07401998039215686
503,2.359528571428571,0.073869
504,2.358716246498599,0.07371801960784315
505,2.3579149171270717,0.07357097790055249
506,2.357113812154696,0.07342401657458564
507,2.35631270718232,0.07327705524861879
508,2.355525340599455,0.07313159945504087
509,2.3547623978201635,0.07298882016348773
510,2.353999455040872,0.07284604087193461
511,2.3532365122615806,0.07270326158038148
512,2.3524806451612905,0.07256329032258065
513,2.3517279569892473,0.07242458064516129
514,2.3509752688172045,0.07228587096774193
515,2.3502225806451613,0.07214716129032257
516,2.3494814814814813,0.07201238359788359
517,2.3487407407407406,0.0718777275132275
518,2.348,0.07174307142857142
519,2.3472664062499997,0.07160916145833333
520,2.34656328125,0.07147843229166666
521,2.34586015625,0.071347703125
522,2.34515703125,0.07121697395833333
523,2.3444660668380464,0.07108746272493573
524,2.3437976863753214,0.07096021336760926
525,2.3431293059125964,0.07083296401028277
526,2.3424609254498714,0.0707057146529563
527,2.341785569620253,0.07058016962025317
528,2.3411020253164554,0.0704566253164557
529,2.3404184810126583,0.07033308101265823
530,2.3397349367088607,0.07020953670886076
531,2.339069326683292,0.07008769825436409
532,2.338420947630923,0.06996749875311721
533,2.3377725685785538,0.06984729925187033
534,2.3371241895261847,0.06972709975062345
535,2.33648058968059,0.06960852334152334
